"Rootcrops: Retail Prices of Agricultural Commodities by Geolocation, Commodity, Year and Period"

"Geolocation","Commodity","2021 January","2021 February","2021 March","2021 April","2021 May","2021 June","2021 July","2021 August","2021 September","2021 October","2021 November","2021 December","2022 January","2022 February","2022 March","2022 April","2022 May","2022 June","2022 July","2022 August","2022 September","2022 October","2022 November","2022 December","2023 January","2023 February","2023 March","2023 April","2023 May","2023 June","2023 July","2023 August","2023 September","2023 October","2023 November","2023 December","2024 January","2024 February","2024 March","2024 April","2024 May","2024 June","2024 July","2024 August","2024 September","2024 October","2024 November","2024 December","2025 January","2025 February","2025 March","2025 April","2025 May","2025 June","2025 July","2025 August","2025 September","2025 October","2025 November","2025 December"
"....City of General Santos","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..XIII - Caraga","CARROT, 1 KG",100.26,103.59,91.58,75.90,71.79,67.99,76.28,83.12,88.20,84.88,101.73,99.93,104.83,97.74,87.26,78.24,87.05,95.29,94.76,96.90,109.16,127.81,123.58,116.06,110.00,102.17,94.24,85.84,94.83,111.63,145.61,157.46,113.68,114.04,135.71,141.85,144.86,123.93,104.15,97.72,104.12,102.36,157.11,180.18,121.26,122.06,139.15,143.09,143.75,139.42,112.10,95.00,98.40,104.39,119.54,143.20,.,.,.,.
"..XIII - Caraga","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..XIII - Caraga","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..XIII - Caraga","POTATO, 1 KG",104.37,107.44,101.28,94.35,89.98,81.53,83.86,85.70,88.05,90.27,115.00,117.95,119.67,113.83,102.86,103.41,102.21,104.58,114.48,125.80,124.87,123.08,122.42,129.50,157.76,157.83,152.36,138.51,145.30,140.76,146.28,151.88,149.10,166.76,200.03,196.11,180.10,163.79,155.04,141.15,141.99,147.74,164.32,166.35,146.68,133.53,135.60,139.22,157.65,165.43,162.03,152.97,147.00,138.90,130.74,126.23,.,.,.,.
"..XIII - Caraga","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..XIII - Caraga","GABI TUBERS, 1 KG",45.84,45.84,47.19,45.84,43.82,42.47,47.86,47.50,48.75,46.88,44.38,41.25,41.67,50.00,47.50,48.13,47.50,45.63,44.38,48.75,43.75,43.75,46.88,44.38,46.88,46.25,48.13,46.25,43.75,43.75,45.63,45.00,45.00,44.38,46.25,46.25,50.00,47.50,50.00,46.25,48.75,50.71,50.00,46.25,48.75,50.63,50.00,56.25,56.25,57.50,60.00,60.00,57.50,57.50,57.50,57.50,.,.,.,.
"....Agusan del Norte","CARROT, 1 KG",80.00,90.00,76.25,63.75,61.25,56.25,66.25,68.09,78.89,71.25,96.44,85.12,85.57,74.10,60.32,61.02,77.45,83.80,86.45,87.77,103.10,125.00,117.50,103.75,93.75,83.75,82.50,76.25,85.00,116.25,143.75,150.00,91.25,107.50,125.00,136.25,110.00,93.75,88.75,87.50,100.00,90.00,171.25,185.00,102.50,115.00,132.50,136.25,131.25,121.25,103.75,86.25,97.50,91.25,113.75,146.25,.,.,.,.
"....Agusan del Norte","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Agusan del Norte","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Agusan del Norte","POTATO, 1 KG",95.00,98.75,88.75,86.25,77.50,66.25,70.00,68.75,77.50,79.19,120.97,130.23,106.43,96.56,91.99,96.19,97.42,106.15,119.34,134.14,124.02,108.75,115.00,115.00,158.75,152.50,147.50,123.75,137.50,148.75,147.50,141.25,142.50,168.75,207.50,190.00,162.50,153.75,150.00,136.25,140.00,145.00,162.50,162.50,132.50,106.25,125.00,133.75,136.25,155.00,148.75,145.00,145.00,126.25,126.25,118.75,.,.,.,.
"....Agusan del Norte","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Agusan del Norte","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Agusan del Sur","CARROT, 1 KG",99.38,103.13,81.25,66.88,65.00,66.25,66.88,80.00,82.50,78.75,93.75,87.50,93.75,95.00,83.75,71.25,81.88,86.25,83.75,88.75,87.50,101.25,96.25,96.25,97.50,92.50,85.00,86.25,76.25,96.25,131.25,161.25,105.00,113.13,130.00,143.75,158.75,135.00,87.50,81.25,84.38,75.00,115.00,166.88,128.75,122.50,118.75,125.63,142.50,149.38,101.25,82.50,82.50,81.25,111.25,123.75,.,.,.,.
"....Agusan del Sur","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Agusan del Sur","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Agusan del Sur","POTATO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,131.26,105.00,136.25,128.75,123.75,131.88,123.75,136.25,141.25,142.50,149.38,185.00,180.00,185.00,176.25,140.00,132.50,127.50,130.63,156.25,171.25,151.25,140.00,120.00,125.00,141.25,172.50,170.00,158.75,162.50,138.75,132.50,116.25,.,.,.,.
"....Agusan del Sur","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Agusan del Sur","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Dinagat Islands","CARROT, 1 KG",104.15,107.74,107.74,86.19,77.81,75.42,85.00,91.67,93.33,90.00,103.33,105.83,115.00,106.67,100.00,88.33,91.67,110.00,106.67,100.00,110.00,121.67,135.00,135.00,128.33,118.33,106.67,81.67,91.67,105.00,141.67,170.00,126.67,123.33,123.33,140.00,165.00,121.67,113.33,115.00,121.67,135.00,158.33,202.50,135.00,128.33,151.67,141.67,138.33,136.67,111.67,111.67,106.67,128.33,128.33,141.67,.,.,.,.
"....Dinagat Islands","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Dinagat Islands","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Dinagat Islands","POTATO, 1 KG",109.81,118.45,113.51,101.17,97.47,98.70,95.00,101.67,98.33,95.00,110.00,102.50,121.67,123.33,104.17,111.33,105.00,107.50,110.00,113.33,115.00,120.00,130.00,130.00,170.00,153.33,148.33,128.33,133.33,133.33,145.00,168.33,146.67,158.33,213.33,230.00,198.33,163.33,160.00,140.00,150.00,150.00,175.00,173.33,151.67,146.67,151.67,141.67,170.00,173.33,173.33,160.00,146.67,148.33,140.00,141.67,.,.,.,.
"....Dinagat Islands","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Dinagat Islands","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Surigao del Norte","CARROT, 1 KG",101.25,111.25,98.75,78.75,78.75,75.00,85.00,95.00,92.50,91.25,99.38,105.00,103.33,102.50,96.25,82.75,88.75,93.75,92.50,105.00,118.75,135.00,127.50,116.25,103.75,102.50,93.75,87.50,117.50,116.25,158.75,143.75,112.50,105.63,165.00,155.00,168.75,146.88,117.50,102.50,108.75,112.50,167.50,182.50,125.00,121.25,140.00,148.75,148.75,142.50,111.25,90.63,95.00,92.50,105.00,146.25,.,.,.,.
"....Surigao del Norte","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Surigao del Norte","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Surigao del Norte","POTATO, 1 KG",106.88,112.50,108.75,96.25,98.75,80.00,88.57,91.43,92.86,102.86,105.71,111.43,112.00,102.50,102.50,97.50,101.25,102.50,111.25,123.75,121.25,135.00,127.50,136.25,170.00,173.75,160.00,151.25,146.25,143.75,156.25,162.50,156.25,173.75,203.75,195.63,186.25,172.50,171.25,160.00,157.50,167.50,168.75,172.50,152.50,143.75,145.00,150.00,178.75,173.75,165.00,145.63,141.88,131.88,125.63,134.38,.,.,.,.
"....Surigao del Norte","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Surigao del Norte","GABI TUBERS, 1 KG",45.84,45.84,47.19,45.84,43.82,42.47,47.86,47.50,48.75,46.88,44.38,41.25,41.67,50.00,47.50,48.13,47.50,45.63,44.38,48.75,43.75,43.75,46.88,44.38,46.88,46.25,48.13,46.25,43.75,43.75,45.63,45.00,45.00,44.38,46.25,46.25,50.00,47.50,50.00,46.25,48.75,50.71,50.00,46.25,48.75,50.63,50.00,56.25,56.25,57.50,60.00,60.00,57.50,57.50,57.50,57.50,.,.,.,.
"....Surigao del Sur","CARROT, 1 KG",110.90,90.32,84.60,75.45,66.88,60.59,66.88,74.38,86.25,82.50,90.00,97.50,109.38,95.00,92.50,83.75,90.00,90.00,89.38,88.75,96.88,112.50,102.50,96.25,102.50,102.50,85.00,80.63,83.75,105.00,123.75,127.50,105.00,90.00,121.25,113.75,121.25,116.25,101.25,88.75,87.50,85.63,157.50,156.25,110.00,105.00,121.25,138.75,153.75,136.25,118.75,103.13,98.75,111.25,115.00,138.13,.,.,.,.
"....Surigao del Sur","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Surigao del Sur","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Surigao del Sur","POTATO, 1 KG",101.49,94.51,93.88,89.43,87.54,86.89,85.63,83.13,85.00,81.25,92.50,98.75,108.75,105.63,101.25,101.25,93.75,92.50,101.25,110.00,120.00,116.25,102.50,112.50,165.00,150.00,142.50,132.50,147.50,126.25,122.50,137.50,138.75,153.75,178.75,180.00,166.25,148.75,138.75,126.25,122.50,120.00,142.50,145.00,142.50,135.00,127.50,131.25,158.75,155.00,161.25,153.75,136.25,145.00,120.00,110.00,.,.,.,.
"....Surigao del Sur","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Surigao del Sur","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Butuan","CARROT, 1 KG",105.88,119.11,100.91,84.37,81.06,74.44,87.67,89.58,95.75,95.50,127.46,118.65,121.96,113.15,90.71,82.33,92.54,107.95,109.80,111.10,138.73,171.42,162.75,148.83,134.17,113.42,112.50,102.75,114.83,131.00,174.50,192.25,141.67,144.67,149.67,162.33,145.42,130.00,116.58,111.33,122.42,116.00,173.08,187.92,126.33,140.25,170.75,167.50,147.92,150.45,125.91,95.83,110.00,121.75,143.92,163.17,.,.,.,.
"....City of Butuan","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Butuan","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Butuan","POTATO, 1 KG",108.68,112.97,101.53,98.67,88.66,75.79,80.08,83.50,86.58,93.03,145.82,146.82,149.48,141.15,114.39,110.79,113.61,114.27,130.56,147.76,144.09,135.42,137.08,152.00,177.83,181.17,187.08,171.50,175.33,168.75,170.17,160.42,167.92,196.58,211.83,201.00,182.29,168.13,170.25,151.88,154.42,173.33,180.92,173.50,149.67,129.50,144.42,153.67,160.92,163.00,153.83,154.67,149.67,143.17,140.08,136.33,.,.,.,.
"....City of Butuan","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Butuan","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..BARMM - Bangsamoro Autonomous Region in Muslim Mindanao","CARROT, 1 KG",98.60,95.10,94.46,97.42,97.75,92.67,94.70,96.03,96.42,96.42,97.75,97.75,100.08,99.75,99.08,97.67,99.46,100.25,101.45,104.42,105.84,110.33,110.67,113.60,118.78,116.93,113.39,112.81,105.71,105.44,112.03,120.81,130.16,136.34,139.17,137.89,142.05,145.08,140.00,131.52,124.92,128.25,148.79,166.48,149.92,147.61,151.92,152.06,160.88,155.93,160.73,154.56,143.85,138.26,138.41,140.26,.,.,.,.
"..BARMM - Bangsamoro Autonomous Region in Muslim Mindanao","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..BARMM - Bangsamoro Autonomous Region in Muslim Mindanao","RADDISH (LABANOS), 1 KG",64.53,62.59,62.09,62.35,62.67,62.02,65.22,64.22,63.62,63.62,65.12,65.12,63.62,63.62,63.62,62.99,62.93,62.18,64.56,66.12,66.81,67.81,67.81,67.81,71.87,71.87,73.12,73.12,66.25,64.37,66.50,66.82,64.00,63.19,66.44,70.50,70.38,67.38,62.69,63.91,64.13,69.38,70.63,76.00,75.38,76.99,80.35,80.32,79.57,78.61,78.96,81.88,79.38,79.52,86.04,84.90,.,.,.,.
"..BARMM - Bangsamoro Autonomous Region in Muslim Mindanao","POTATO, 1 KG",97.73,100.25,99.03,101.31,100.74,100.44,101.24,101.24,100.11,100.28,102.43,102.43,104.90,106.19,106.18,106.47,106.03,106.55,108.08,110.79,114.34,114.34,114.72,119.76,132.40,132.68,138.99,139.56,138.78,140.02,141.65,142.15,138.22,148.53,151.05,158.38,153.87,148.72,144.13,138.34,137.39,137.10,141.78,144.00,144.34,139.56,135.32,135.07,138.56,142.30,145.64,153.86,147.40,143.86,137.53,136.30,.,.,.,.
"..BARMM - Bangsamoro Autonomous Region in Muslim Mindanao","SWEET POTATO (CAMOTE), 1 KG",45.56,47.83,47.84,49.95,50.05,50.34,50.46,46.45,46.29,46.53,46.96,46.96,47.29,47.29,48.34,48.75,49.25,48.75,49.46,49.50,51.04,51.38,50.73,51.21,52.64,53.06,53.01,53.49,53.18,52.39,51.72,51.81,51.72,52.22,51.96,51.50,51.08,50.01,49.60,50.81,49.56,50.65,51.48,50.89,53.60,53.27,53.54,53.54,54.21,51.49,52.22,53.62,55.29,55.44,56.22,55.17,.,.,.,.
"..BARMM - Bangsamoro Autonomous Region in Muslim Mindanao","GABI TUBERS, 1 KG",56.43,56.43,56.43,56.43,56.43,56.43,56.43,56.43,56.43,56.43,56.43,56.43,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,54.29,54.29,55.71,55.71,55.71,55.71,55.71,55.71,55.71,57.14,58.00,58.00,58.00,57.14,55.71,52.86,52.86,53.57,53.57,52.14,52.14,52.14,52.14,52.14,52.14,52.14,52.14,52.14,52.14,57.86,57.86,57.86,.,.,.,.
"....Basilan","CARROT, 1 KG",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,102.85,105.70,110.00,110.00,120.00,120.00,120.00,137.14,137.14,131.43,131.43,128.57,128.57,128.57,128.57,128.57,144.29,148.57,154.29,150.00,135.71,138.57,132.86,132.86,134.29,157.14,222.86,180.00,180.00,177.14,177.14,177.14,165.71,151.43,145.71,137.14,137.14,142.86,154.29,.,.,.,.
"....Basilan","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Basilan","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Basilan","POTATO, 1 KG",82.92,92.68,92.68,102.44,101.22,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,104.29,162.86,164.29,165.71,162.86,158.57,161.43,161.43,161.43,135.71,177.14,186.00,188.00,184.00,168.57,168.57,165.71,154.29,156.43,164.29,190.00,172.86,167.14,161.43,161.43,161.43,161.43,161.43,165.71,168.57,164.29,164.29,161.43,.,.,.,.
"....Basilan","SWEET POTATO (CAMOTE), 1 KG",48.74,54.48,54.48,60.21,59.49,58.77,58.77,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,53.56,55.00,59.29,59.29,59.29,60.71,59.29,59.29,59.29,59.29,59.29,59.29,59.00,59.00,59.00,54.29,54.29,54.29,54.29,53.57,53.57,55.00,55.00,55.00,55.00,55.00,55.00,56.43,57.86,57.86,57.86,57.86,57.86,60.71,.,.,.,.
"....Basilan","GABI TUBERS, 1 KG",56.43,56.43,56.43,56.43,56.43,56.43,56.43,56.43,56.43,56.43,56.43,56.43,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,54.29,54.29,55.71,55.71,55.71,55.71,55.71,55.71,55.71,57.14,58.00,58.00,58.00,57.14,55.71,52.86,52.86,53.57,53.57,52.14,52.14,52.14,52.14,52.14,52.14,52.14,52.14,52.14,52.14,57.86,57.86,57.86,.,.,.,.
"....Lanao del Sur","CARROT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,122.50,116.88,115.63,106.25,99.38,87.50,86.25,88.13,93.75,92.50,91.88,98.13,96.43,89.50,84.75,86.06,86.31,86.94,85.31,85.88,87.44,86.88,82.75,91.75,94.38,100.00,101.50,124.38,116.63,108.75,101.25,101.00,105.00,.,.,.,.
"....Lanao del Sur","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Lanao del Sur","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Lanao del Sur","POTATO, 1 KG",76.51,79.11,73.77,74.27,74.01,73.58,72.02,72.02,71.85,71.85,76.18,76.18,79.39,85.00,85.75,82.75,84.50,85.50,86.75,89.89,92.26,88.50,94.14,106.39,106.26,106.01,106.01,110.00,108.13,116.88,117.50,115.00,123.13,125.13,119.63,119.00,115.00,117.00,119.78,115.16,115.25,113.38,113.25,110.50,107.13,103.63,108.38,106.13,108.88,111.63,128.75,124.75,120.00,115.00,114.00,113.13,.,.,.,.
"....Lanao del Sur","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Lanao del Sur","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Maguindanao","CARROT, 1 KG",103.91,103.31,106.33,106.33,106.33,103.91,102.11,102.11,101.26,101.26,101.26,101.26,101.26,101.26,101.26,100.00,101.88,101.88,105.64,106.26,107.51,107.51,107.51,107.51,111.89,111.89,106.26,106.26,100.00,99.38,120.63,128.75,118.75,118.75,133.13,133.75,136.50,130.00,121.69,126.25,116.88,115.63,142.25,132.25,124.38,119.38,126.25,125.63,132.50,113.75,137.50,136.88,138.75,137.50,126.25,125.00,.,.,.,.
"....Maguindanao","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Maguindanao","RADDISH (LABANOS), 1 KG",78.48,77.84,79.15,79.15,79.15,77.84,76.24,76.24,76.24,76.24,76.24,76.24,76.24,76.24,76.24,74.99,74.37,74.37,78.12,81.24,80.62,80.62,80.62,80.62,88.75,88.75,86.25,86.25,72.50,68.75,73.00,73.63,68.00,66.38,71.88,80.00,78.25,75.75,70.38,69.81,69.25,74.75,73.13,74.00,72.75,72.31,74.44,74.38,72.88,73.88,73.75,78.75,76.25,75.71,86.25,85.63,.,.,.,.
"....Maguindanao","POTATO, 1 KG",109.27,108.63,111.18,111.18,111.18,111.18,115.01,115.01,115.01,115.01,115.01,115.01,115.01,115.01,115.01,115.01,114.39,114.39,116.89,120.00,119.26,119.26,119.26,119.26,123.01,123.01,126.26,125.01,131.25,127.50,134.38,135.25,130.25,139.63,148.88,152.25,146.88,134.38,130.50,129.06,126.88,122.50,137.50,138.75,134.13,129.63,126.25,128.13,130.63,126.25,143.75,152.50,147.50,147.50,147.50,148.75,.,.,.,.
"....Maguindanao","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Maguindanao","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sulu","CARROT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sulu","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
